,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
101583,3220000,3220000-104-2006-00095,20060524,,3,폐업,2,폐업,20210720.0,,,,230151177,215.87,135884.0,서울특별시 강남구 수서동 713 ,서울특별시 강남구 밤고개로1길 10 지하2층 207208209210211호 (수서동 수서현대벤쳐빌),6349.0,스타벅스수서점,20210700000000.0,U,40:00.0,다방,208937.7607,442873.588,다방,0.0,0.0,기타,자율,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,215.87,,,
102069,3220000,3220000-104-2002-00080,20020513,,3,폐업,2,폐업,20080118.0,,,,,59.4,135230.0,서울특별시 강남구 일원동 50-0번지 삼성서울병원지상1층 ,,,스타벅스삼성서울병원점,20021200000000.0,I,59:59.0,다방,207534.4946,442943.8604,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,59.4,,,
102449,3220000,3220000-104-2002-00261,20021217,,3,폐업,2,폐업,20071204.0,,,,30151786,231.4,135954.0,서울특별시 강남구 청담동 85-4번지 지상1층 ,,,스타벅스청담점,20021200000000.0,I,59:59.0,다방,203473.9251,446939.2252,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,231.4,,,
102456,3220000,3220000-104-2002-00270,20021230,,3,폐업,2,폐업,20121119.0,,,,30151859,191.73,135882.0,서울특별시 강남구 삼성동 168-21번지 석광빌딩1층 ,서울특별시 강남구 영동대로96길 8 (삼성동석광빌딩1층),6173.0,스타벅스삼성역점,20080100000000.0,I,59:59.0,다방,205517.8958,445373.9456,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,191.73,,,
102467,3220000,3220000-104-2005-00035,20050221,,3,폐업,2,폐업,20091105.0,,,,230151914,138.84,135822.0,서울특별시 강남구 논현동 142-3번지 지상1층 ,,,스타벅스논현역점,20080100000000.0,I,59:59.0,다방,201903.35,445314.635,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,138.84,,,
102468,3220000,3220000-104-2005-00037,20050223,,3,폐업,2,폐업,20100312.0,,,,230151915,226.82,135937.0,서울특별시 강남구 역삼동 837-36번지 랜드마크타워지상1층 ,,,스타벅스랜드마크점,20080100000000.0,I,59:59.0,다방,202741.8104,443163.6451,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,226.82,,,
102502,3220000,3220000-104-2003-00177,20030610,,3,폐업,2,폐업,20080312.0,,,,30151865,49.58,135876.0,서울특별시 강남구 삼성동 142-39번지 지상1층 ,,,스타벅스리빙플라자선릉점,20030600000000.0,I,59:59.0,다방,204452.235,444818.935,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,49.58,,,
102896,3220000,3220000-104-2006-00066,20060414,,3,폐업,2,폐업,20110527.0,,,,230151177,107.43,135860.0,서울특별시 강남구 도곡동 953-1번지 SK허브프리모지상1층105호 ,,,스타벅스양재역점,20080100000000.0,I,59:59.0,다방,202973.006,442568.8789,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,107.43,,,
103021,3220000,3220000-104-2007-00229,20070914,,3,폐업,2,폐업,20120920.0,,,,,90.0,135502.0,서울특별시 강남구 대치동 996-9번지 지상1층 ,서울특별시 강남구 테헤란로104길 9 (대치동지상1층),6174.0,스타벅스삼성2점,20080100000000.0,I,59:59.0,다방,205695.255,445153.685,다방,,,,,상수도전용,,,,,,,,,N,90.0,,,
103127,3220000,3220000-104-2001-23954,20011123,,3,폐업,2,폐업,20121207.0,,,,230151829,178.0,135816.0,서울특별시 강남구 논현동 62-12번지 2층 ,,,스타벅스논현점,20080100000000.0,I,59:59.0,다방,,,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,178.0,,,
103135,3220000,3220000-104-2002-00125,20020723,,3,폐업,2,폐업,20080109.0,,,,,166.0,135911.0,서울특별시 강남구 역삼동 648-26번지 진진빌딩1층 ,,,스타벅스국기원점,20021200000000.0,I,59:59.0,다방,202676.4228,444136.0826,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,166.0,,,
103159,3220000,3220000-104-2000-22689,20001107,,3,폐업,2,폐업,20110419.0,,,,234461700,241.0,135916.0,서울특별시 강남구 역삼동 679-4번지 로담코타워2층 ,,,스타벅스 역삼점,20080100000000.0,I,59:59.0,다방,203267.0859,444376.2729,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,241.0,,,
103229,3220000,3220000-104-2000-21725,20000508,,3,폐업,2,폐업,20041006.0,,,,234461700,251.0,135090.0,서울특별시 강남구 삼성동 159-9번지 멀티플렉스 ,,,스타벅스아셈점,20021200000000.0,I,59:59.0,다방,205259.5276,445361.9371,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,251.0,,,
103295,3220000,3220000-104-2000-21264,20000215,,3,폐업,2,폐업,20110120.0,,,,234461700,528.0,135932.0,서울특별시 강남구 역삼동 820-8번지 ,,,스타벅스강남점,20080100000000.0,I,59:59.0,다방,202368.6453,444112.9519,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,528.0,,,
103387,3220000,3220000-104-2000-22927,20001230,,3,폐업,2,폐업,20110419.0,,,,230151786,342.98,135896.0,서울특별시 강남구 신사동 641-0번지 12층 ,,,스타벅스압구정점,20080100000000.0,I,59:59.0,다방,203171.8962,447270.984,다방,,,기타,기타,상수도전용,,,,,,,,,N,342.98,,,
103419,3220000,3220000-104-2005-00216,20051005,,3,폐업,2,폐업,20101029.0,,,,230151175,114.65,135880.0,서울특별시 강남구 삼성동 157-0번지 지상1층 ,,,스타벅스 포스코사거리점,20080100000000.0,I,59:59.0,다방,204903.731,445130.2123,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,114.65,,,
103481,3220000,3220000-104-2005-00211,20050923,,3,폐업,2,폐업,20101006.0,,,,230151749,132.23,135869.0,서울특별시 강남구 삼성동 52-17번지 지상1층 ,,,스타벅스청담역점,20080100000000.0,I,59:59.0,다방,204457.767,446164.9863,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,132.23,,,
103495,3220000,3220000-104-2007-00057,20070308,,3,폐업,2,폐업,20110419.0,,,,230151177,62.7,135926.0,서울특별시 강남구 역삼동 755-0번지 역삼이마트 지하1층 ,,,스타벅스역삼이마트점,20080100000000.0,I,59:59.0,다방,204213.6432,444113.0282,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,62.7,,,
103565,3220000,3220000-104-2001-23013,20010130,,3,폐업,2,폐업,20080109.0,,,,230151791,231.4,135811.0,서울특별시 강남구 논현동 17-0번지 동신빌딩 지상12층 ,,,스타벅스 신사점,20021200000000.0,I,59:59.0,다방,201715.3874,445907.4494,다방,,,기타,기타,상수도전용,,,,,,,,,N,231.4,,,
103580,3220000,3220000-104-2000-22705,20001109,,3,폐업,2,폐업,20140114.0,,,,02 5512349,157.0,135090.0,서울특별시 강남구 삼성동 159-0번지 코엑스몰내 L7 ,서울특별시 강남구 영동대로 511 (삼성동코엑스몰내 L7),6164.0,에렉스에프앤비(주)스타벅스코엑스점,20131200000000.0,I,59:59.0,다방,205130.5917,445590.0968,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,157.0,,,
103615,3220000,3220000-104-2008-00133,20080626,,3,폐업,2,폐업,20140711.0,,,,02  30151178,165.0,135935.0,서울특별시 강남구 역삼동 827-59번지 지상1층 ,서울특별시 강남구 테헤란로8길 32 (역삼동지상1층),6240.0,스타벅스 국기원사거리점,20080600000000.0,I,59:59.0,다방,202751.6603,443834.771,다방,,,,,상수도전용,,,,,,,,,N,165.0,,,
103616,3220000,3220000-104-2008-00134,20080626,,3,폐업,2,폐업,20130716.0,,,,30151178,141.9,135888.0,서울특별시 강남구 신사동 532-12번지 지상1층 ,서울특별시 강남구 압구정로12길 10 (신사동지상1층),6028.0,스타벅스 가로수길 점,20080600000000.0,I,59:59.0,다방,201901.4371,446779.2032,다방,,,,,상수도전용,,,,,,,,,N,141.9,,,
104081,3220000,3220000-104-2005-00288,20051214,,3,폐업,2,폐업,20110419.0,,,,230151175,132.23,135897.0,서울특별시 강남구 신사동 651-21번지 씨네시티빌딩 지상1층 ,,,스타벅스씨네시티점,20080100000000.0,I,59:59.0,다방,203205.417,446740.5529,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,132.23,,,
104207,3220000,3220000-104-2005-00242,20051027,,3,폐업,2,폐업,20101029.0,,,,230151175,172.23,135909.0,서울특별시 강남구 역삼동 641-11번지 지상1층 ,,,스타벅스역삼예지점,20080100000000.0,I,59:59.0,다방,203100.8503,444470.0955,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,172.23,,,
104562,3220000,3220000-104-2012-00172,20120514,,3,폐업,2,폐업,20170525.0,,,,,521.1,135931.0,서울특별시 강남구 역삼동 816-7번지 지하1층 ,서울특별시 강남구 강남대로 422 지하1층 (역삼동),6129.0,스타벅스커피 강남역점,20170500000000.0,I,59:59.0,다방,202337.2215,444235.2846,다방,,,,,상수도전용,,,,,,,,,N,521.1,,,
105352,3220000,3220000-104-2009-00390,20091223,,1,영업/정상,1,영업,,,,,230151100,205.2,135916.0,서울특별시 강남구 역삼동 681-0 금강빌딩1~2층일부 ,서울특별시 강남구 봉은사로 304 (역삼동금강빌딩1~2층일부),6143.0,스타벅스 아크로힐스 논현,20220200000000.0,U,40:00.0,다방,203502.7507,445197.6166,다방,,,,,,,,,,,,,,N,205.2,,,
105484,3220000,3220000-104-2008-00300,20081203,,1,영업/정상,1,영업,,,,,02  30151178,198.39,135868.0,서울특별시 강남구 삼성동 51-0 지상1층 ,서울특별시 강남구 삼성로 605 (삼성동지상1층),6095.0,스타벅스 삼성현대힐점,20220200000000.0,U,40:00.0,다방,204591.4023,445700.3249,다방,,,,,상수도전용,,,,,,,,,N,198.39,,,
105526,3220000,3220000-104-2010-00241,20100713,,1,영업/정상,1,영업,,,,,30151172,105.6,135845.0,서울특별시 강남구 대치동 942-5 1층 ,서울특별시 강남구 삼성로86길 7 (대치동1층),6178.0,스타벅스포스코점,20220200000000.0,U,40:00.0,다방,205053.8257,444843.0261,다방,,,,,상수도전용,,,,,,,,,N,105.6,,,
105642,3220000,3220000-104-2011-00343,20110825,,1,영업/정상,1,영업,,,,,02  758 8426,231.0,135829.0,서울특별시 강남구 논현동 216-5 선기빌딩 지상1층 ,서울특별시 강남구 논현로 648 (논현동선기빌딩 지상1층),6106.0,스타벅스논현힐탑,20220200000000.0,U,40:00.0,다방,202776.9295,445484.2419,다방,,,,,상수도전용,,,,,,,,,N,231.0,,,
105643,3220000,3220000-104-2011-00344,20110825,,1,영업/정상,1,영업,,,,,02  758 8414,156.0,135762.0,서울특별시 강남구 청담동 125-23번지 에버원메디컬리조트 지상1층 ,서울특별시 강남구 도산대로 523 (청담동에버원메디컬리조트 지상1층),6013.0,스타벅스청담사거리,20180400000000.0,I,59:59.0,다방,204406.2122,446969.423,다방,,,,,상수도전용,,,,,,,,,N,156.0,,,
105739,3220000,3220000-104-2016-00394,20160621,,1,영업/정상,1,영업,,,,,230151228,275.09,135894.0,서울특별시 강남구 신사동 609 ,서울특별시 강남구 압구정로30길 17 1층 108109110호 (신사동 이소니프라자),6022.0,스타벅스 압구정점,20220200000000.0,U,40:00.0,다방,202541.8101,447121.0253,다방,,,,,,,,,,,,,,N,275.09,,,
105956,3220000,3220000-104-2013-00357,20131002,,1,영업/정상,1,영업,,,,,02  30151228,290.5,135888.0,서울특별시 강남구 신사동 529-10 1층 2층 ,서울특별시 강남구 논현로175길 94 1층 2층층 (신사동),6028.0,스타벅스 가로수길점,20220200000000.0,U,40:00.0,다방,201842.0217,446774.2874,다방,,,,,,,,,,,,,,N,290.5,,,
106030,3220000,3220000-104-2003-00145,20030509,,1,영업/정상,1,영업,,,,,30151863,148.76,135849.0,서울특별시 강남구 대치동 988-17 지상1층 ,서울특별시 강남구 도곡로 511 (대치동지상1층),6191.0,스타벅스대치점,20220200000000.0,U,40:00.0,다방,205432.8994,444163.6021,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,148.76,,,
106058,3220000,3220000-104-2005-00156,20050805,,1,영업/정상,1,영업,,,,,230151749,79.33,135916.0,서울특별시 강남구 역삼동 679 지하1층 ,서울특별시 강남구 논현로 508 (역삼동지하1층),6141.0,스타벅스 지에스타워점,20220200000000.0,U,40:00.0,다방,203184.1089,444431.8739,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,79.33,,,
106061,3220000,3220000-104-2007-00315,20071218,,1,영업/정상,1,영업,,,,,3015117,132.0,135896.0,서울특별시 강남구 신사동 635-13 1층 ,서울특별시 강남구 압구정로42길 32 (신사동1층),6017.0,스타벅스 압구정로점,20220200000000.0,U,40:00.0,다방,203000.2028,447174.4387,다방,,,,,상수도전용,,,,,,,,,N,132.0,,,
106075,3220000,3220000-104-2011-00241,20110602,,1,영업/정상,1,영업,,,,,02  30151172,333.0,135896.0,서울특별시 강남구 신사동 639-7 지상1~2층 ,서울특별시 강남구 언주로174길 29 (신사동지상1~2층),6017.0,스타벅스 신압구정점,20220200000000.0,U,40:00.0,다방,203149.9804,447322.6626,다방,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,333.0,,,
106103,3220000,3220000-104-2012-00076,20120224,,1,영업/정상,1,영업,,,,,02  758 8478,205.0,135871.0,서울특별시 강남구 삼성동 91-31 ,서울특별시 강남구 영동대로 616 지상1층 (삼성동),6081.0,스타벅스코엑스사거리,20220200000000.0,U,40:00.0,다방,205245.7534,445908.6351,다방,,,,,,,,,,,,,,N,205.0,,,
106166,3220000,3220000-104-2010-00085,20100317,,1,영업/정상,1,영업,,,,,02  30151178,219.93,135918.0,서울특별시 강남구 역삼동 706-1 데이콤빌딩 지상1층 ,서울특별시 강남구 테헤란로 306 (역삼동데이콤빌딩 지상1층),6210.0,스타벅스 르네상스사거리점,20220200000000.0,U,40:00.0,다방,203829.9504,444487.342,다방,,,,,,,,,,,,,,N,219.93,,,
106231,3220000,3220000-104-2014-00048,20140218,,1,영업/정상,1,영업,,,,,,156.11,135949.0,서울특별시 강남구 청담동 6-5 ,서울특별시 강남구 도산대로 458 지상1층 101호 (청담동 리츠타워),6062.0,스타벅스커피 청담사거리점,20220200000000.0,U,40:00.0,다방,204072.405,446839.9357,다방,,,,,,,,,,,,,,N,156.11,,,
106415,3220000,3220000-104-2009-00373,20091210,,1,영업/정상,1,영업,,,,,30151177,211.77,135911.0,서울특별시 강남구 역삼동 646-15 우신빌딩 101호 ,서울특별시 강남구 테헤란로 145 (역삼동우신빌딩 101호),6132.0,스타벅스 역삼역점,20220200000000.0,U,40:00.0,다방,203038.9781,444288.224,다방,,,,,상수도전용,,,,,,,,,N,211.77,,,
106429,3220000,3220000-104-2012-00006,20120105,,1,영업/정상,1,영업,,,,,02  758 8463,224.46,135930.0,서울특별시 강남구 역삼동 798-30 ,서울특별시 강남구 도곡로 183 지상1층 (역삼동),6257.0,스타벅스 역삼럭키,20220200000000.0,U,40:00.0,다방,203413.9787,443341.6429,다방,,,,,,,,,,,,,,N,224.46,,,
106438,3220000,3220000-104-2014-00062,20140225,,1,영업/정상,1,영업,,,,,,152.26,135090.0,서울특별시 강남구 삼성동 159 지하1층 ,서울특별시 강남구 영동대로 513 지하1층 O103호 (삼성동 컨벤션센터),6164.0,스타벅스커피 코엑스몰점,20220200000000.0,U,40:00.0,다방,205130.5917,445590.0968,다방,,,,,,,,,,,,,,N,152.26,,,
106604,3220000,3220000-104-2011-00289,20110708,,1,영업/정상,1,영업,,,,,02  30151172,207.31,135865.0,서울특별시 강남구 삼성동 53-0 지상1층 ,서울특별시 강남구 학동로 506 (삼성동지상1층),6084.0,스타벅스청담공원점,20220200000000.0,U,40:00.0,다방,204473.7366,446286.5649,다방,,,,,상수도전용,,,,,,,,,N,207.31,,,
106793,3220000,3220000-104-2005-00050,20050307,,1,영업/정상,1,영업,,,,,230151016,148.76,135915.0,서울특별시 강남구 역삼동 677-25 큰길타워빌딩지상1층 ,서울특별시 강남구 테헤란로 223 (역삼동큰길타워빌딩지상1층),6142.0,스타벅스큰길타워점,20220200000000.0,U,40:00.0,다방,203530.6026,444462.1935,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,148.76,,,
106845,3220000,3220000-104-2013-00156,20130419,,1,영업/정상,1,영업,,,,,02  30151228,403.69,135502.0,서울특별시 강남구 대치동 1001-8 지상1층 ,서울특별시 강남구 영동대로86길 12 지상1층 (대치동),6174.0,스타벅스 삼성교점,20220200000000.0,U,40:00.0,다방,205694.0895,445069.1875,다방,,,,,,,,,,,,,,N,403.69,,,
106983,3220000,3220000-104-2014-00091,20140320,,1,영업/정상,1,영업,,,,,02  30151228,452.1,135936.0,서울특별시 강남구 역삼동 830-69 1층 ,서울특별시 강남구 역삼로 123 1층 (역삼동),6243.0,스타벅스커피 역삼초교사거리점,20220200000000.0,U,40:00.0,다방,202835.6812,443561.706,다방,,,,,,,,,,,,,,N,452.1,,,
107007,3220000,3220000-104-2013-00275,20130716,,1,영업/정상,1,영업,,,,,02  30151228,229.82,135879.0,서울특별시 강남구 삼성동 154-10 ,서울특별시 강남구 테헤란로87길 33 지상1층 (삼성동),6167.0,스타벅스커피 삼성도심공항점,20220200000000.0,U,40:00.0,다방,205048.1788,445288.794,다방,,,,,,,,,,,,,,N,229.82,,,
107011,3220000,3220000-104-2002-00051,20020325,,1,영업/정상,1,영업,,,,,230151838,165.29,135877.0,서울특별시 강남구 삼성동 144-25 지상1층 ,서울특별시 강남구 테헤란로 443 (삼성동지상1층),6158.0,스타벅스삼성점,20220200000000.0,U,40:00.0,다방,204842.305,444981.41,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,165.29,,,
107071,3220000,3220000-104-2013-00386,20131030,,1,영업/정상,1,영업,,,,,02  30151228,252.86,135500.0,서울특별시 강남구 대치동 1024-0 디마크빌딩 101호 ,서울특별시 강남구 도곡로 408 101층 (대치동 디마크빌딩),6278.0,스타벅스커피 한티역점,20220200000000.0,U,40:00.0,다방,204817.2461,443832.6351,다방,,,,,,,,,,,,,,N,252.86,,,
107099,3220000,3220000-104-2005-00070,20050418,,1,영업/정상,1,영업,,,,,230151919,150.57,135830.0,서울특별시 강남구 논현동 241-7 웰빙센터지상1층 ,서울특별시 강남구 선릉로 669 (논현동웰빙센터지상1층),6099.0,스타벅스강남구청역점,20220200000000.0,U,40:00.0,다방,203576.2031,446044.3286,다방,0.0,0.0,기타,자율,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,150.57,,,
107133,3220000,3220000-104-2004-00274,20041117,,1,영업/정상,1,영업,,,,,230151908,161.98,135919.0,서울특별시 강남구 역삼동 708-6 LG화재강남빌딩지상1층 ,서울특별시 강남구 테헤란로 334 (역삼동LG화재강남빌딩지상1층),6212.0,스타벅스선릉역점,20220200000000.0,U,40:00.0,다방,204220.945,444637.798,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,161.98,,,
107155,3220000,3220000-104-2001-23160,20010307,,1,영업/정상,1,영업,,,,,230151700,264.0,135892.0,서울특별시 강남구 신사동 580-2 ,서울특별시 강남구 압구정로 170 (신사동),6030.0,스타벅스압구정역점,20220200000000.0,U,40:00.0,다방,202415.8066,447167.1559,다방,,,기타,기타,상수도전용,,,,,,,,,N,264.0,,,
107178,3220000,3220000-104-2006-00065,20060414,,1,영업/정상,1,영업,,,,,230151177,144.69,135983.0,서울특별시 강남구 역삼동 736-1 한솔빌딩지상2층 ,서울특별시 강남구 테헤란로 142 2층 (역삼동),6236.0,스타벅스아크플레이스,20220200000000.0,U,40:00.0,다방,203016.1838,444168.206,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,144.69,,,
107229,3220000,3220000-104-2005-00095,20050510,,1,영업/정상,1,영업,,,,,230151919,102.47,135836.0,서울특별시 강남구 대치동 507-0 윈플러스상가지상1층107호 ,서울특별시 강남구 남부순환로 2936 (대치동윈플러스상가지상1층107호),6291.0,스타벅스대치역점,20220200000000.0,U,40:00.0,다방,205405.125,443463.355,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,102.47,,,
